game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_10.value,buyerGD_11.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerGD_5.value,buyerGD_6.value,buyerGD_7.value,buyerGD_8.value,buyerGD_9.value,buyerRE_0.value,buyerRE_1.value,buyerRE_10.value,buyerRE_11.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerRE_5.value,buyerRE_6.value,buyerRE_7.value,buyerRE_8.value,buyerRE_9.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_10.value,buyerZIC_11.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIC_5.value,buyerZIC_6.value,buyerZIC_7.value,buyerZIC_8.value,buyerZIC_9.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_10.value,buyerZIP_11.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,buyerZIP_5.value,buyerZIP_6.value,buyerZIP_7.value,buyerZIP_8.value,buyerZIP_9.value,sellerGD_0.value,sellerGD_1.value,sellerGD_10.value,sellerGD_11.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerGD_5.value,sellerGD_6.value,sellerGD_7.value,sellerGD_8.value,sellerGD_9.value,sellerRE_0.value,sellerRE_1.value,sellerRE_10.value,sellerRE_11.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerRE_5.value,sellerRE_6.value,sellerRE_7.value,sellerRE_8.value,sellerRE_9.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_10.value,sellerZIC_11.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIC_5.value,sellerZIC_6.value,sellerZIC_7.value,sellerZIC_8.value,sellerZIC_9.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_10.value,sellerZIP_11.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value,sellerZIP_5.value,sellerZIP_6.value,sellerZIP_7.value,sellerZIP_8.value,sellerZIP_9.value
0,72,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.379,+101.835,+101.382,+96.931,+99.870,+99.124,+100.430,+96.240,+102.405,+102.871,+97.115,+96.083,+104.185,+98.489,+99.399,+99.821,+100.555,+100.878,+100.743,+97.756,+103.558,+102.832,+95.932,+99.440,+97.736,+98.598,+100.566,+103.816,+101.708,+100.562,+100.019,+100.190,+97.270,+99.467,+98.762,+100.316,+103.306,+100.002,+95.505,+97.564,+95.302,+101.569,+104.748,+103.723,+96.186,+102.899,+97.126,+103.377
0,73,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+101.530,+99.240,+103.380,+104.121,+98.107,+98.293,+103.378,+104.088,+101.186,+100.212,+97.763,+100.275,+103.532,+96.774,+96.704,+104.439,+97.439,+98.432,+95.537,+98.599,+100.269,+98.265,+96.977,+100.991,+98.545,+95.436,+104.002,+103.054,+96.603,+96.551,+101.509,+100.443,+102.638,+103.528,+103.976,+95.384,+98.295,+102.938,+104.010,+100.608,+100.886,+101.868,+97.932,+102.834,+102.004,+96.620,+95.897,+101.600
0,74,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+96.828,+98.810,+104.770,+104.197,+103.766,+98.761,+99.747,+99.784,+98.822,+102.502,+104.123,+98.127,+103.343,+98.286,+104.858,+95.781,+104.769,+99.373,+100.783,+103.365,+102.848,+97.467,+102.324,+96.891,+100.465,+99.746,+100.239,+99.115,+104.385,+97.444,+96.407,+100.592,+95.142,+100.719,+97.048,+96.275,+98.186,+102.565,+103.553,+97.613,+99.154,+100.821,+101.790,+100.299,+98.495,+95.077,+97.737,+99.391
0,75,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.778,+95.971,+95.681,+102.975,+100.125,+96.151,+95.973,+97.203,+100.630,+100.851,+102.263,+100.984,+96.486,+95.055,+102.384,+99.640,+104.464,+103.496,+95.618,+104.645,+95.281,+100.374,+100.885,+101.158,+104.563,+101.669,+104.082,+102.349,+96.957,+100.478,+98.213,+96.726,+104.010,+98.534,+104.503,+103.481,+95.753,+96.610,+101.927,+96.932,+103.735,+98.802,+97.711,+99.891,+97.716,+100.099,+100.918,+100.186
0,76,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.684,+101.699,+102.815,+102.358,+100.030,+101.993,+101.922,+102.648,+103.626,+101.710,+103.006,+96.346,+100.023,+104.114,+98.911,+96.907,+98.765,+96.681,+96.495,+95.561,+102.490,+100.761,+99.019,+98.305,+99.092,+96.962,+99.194,+97.412,+96.472,+103.544,+97.013,+98.793,+104.237,+103.632,+100.244,+101.976,+103.192,+100.660,+99.250,+97.701,+100.812,+95.231,+99.779,+100.493,+96.013,+96.653,+100.814,+102.363
0,77,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.823,+102.840,+102.808,+96.904,+100.935,+95.667,+100.481,+98.574,+99.308,+101.174,+99.368,+99.827,+96.117,+97.985,+99.710,+97.116,+104.852,+103.814,+98.702,+100.205,+98.043,+97.170,+101.011,+97.027,+100.803,+96.625,+96.665,+104.752,+99.983,+99.268,+103.135,+96.684,+99.942,+104.036,+104.439,+101.025,+104.710,+98.537,+101.435,+96.918,+95.817,+98.359,+104.286,+103.881,+103.627,+96.389,+102.089,+95.451
0,78,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.618,+98.196,+95.449,+96.148,+104.727,+95.598,+101.961,+99.769,+104.097,+103.795,+104.597,+100.624,+102.909,+100.598,+101.419,+98.184,+95.218,+101.306,+98.098,+104.700,+95.798,+102.833,+95.598,+102.584,+99.172,+104.241,+98.281,+98.118,+97.507,+102.865,+97.925,+101.622,+97.641,+104.300,+96.145,+96.025,+97.421,+103.146,+101.867,+100.321,+98.306,+104.768,+95.723,+95.672,+103.284,+98.582,+97.000,+102.189
0,79,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+104.620,+96.458,+97.791,+98.460,+104.623,+96.698,+98.497,+100.071,+104.443,+100.455,+100.953,+102.825,+96.564,+98.838,+95.493,+103.123,+100.162,+103.623,+102.555,+97.227,+101.842,+101.548,+103.429,+100.886,+102.717,+102.499,+95.837,+104.560,+103.547,+99.582,+101.478,+95.213,+104.659,+97.173,+95.254,+104.767,+96.332,+98.676,+104.815,+100.460,+98.815,+102.388,+103.023,+100.153,+101.899,+99.794,+100.755,+98.774
0,80,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+102.374,+103.058,+100.028,+101.795,+97.077,+96.759,+96.480,+99.013,+95.466,+100.881,+101.655,+104.439,+103.686,+101.325,+96.780,+97.747,+102.731,+99.726,+96.383,+95.014,+95.373,+101.991,+104.051,+100.791,+104.046,+97.059,+103.114,+103.478,+100.348,+100.527,+96.925,+104.356,+98.495,+102.589,+101.376,+98.474,+104.455,+98.922,+103.577,+103.674,+96.593,+103.917,+98.661,+95.453,+97.522,+97.166,+102.422,+104.965
0,81,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.384,+104.975,+98.720,+97.539,+103.961,+96.418,+102.984,+101.521,+95.963,+97.372,+97.252,+100.432,+103.611,+104.206,+97.179,+95.212,+101.564,+98.917,+97.720,+97.506,+101.495,+101.428,+97.248,+102.733,+97.892,+98.476,+95.441,+97.872,+97.326,+100.405,+104.670,+98.923,+99.751,+102.102,+96.185,+98.316,+96.328,+99.644,+95.687,+103.720,+95.417,+97.835,+99.202,+101.044,+99.657,+101.622,+100.056,+98.979
0,82,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+96.483,+96.226,+104.646,+104.416,+98.262,+95.873,+95.993,+96.123,+97.625,+104.510,+100.144,+104.987,+100.910,+95.271,+100.882,+96.366,+101.980,+103.656,+96.759,+102.161,+102.947,+102.928,+103.565,+101.727,+96.948,+97.589,+104.791,+102.062,+100.473,+101.990,+98.733,+98.916,+95.755,+104.102,+102.921,+99.658,+104.529,+96.056,+95.027,+103.380,+95.027,+102.257,+104.384,+97.742,+98.176,+102.078,+97.931,+101.852
0,83,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.670,+102.352,+99.221,+98.534,+104.733,+96.917,+103.810,+95.845,+100.974,+95.406,+102.657,+103.900,+95.881,+101.329,+101.295,+104.853,+103.443,+99.024,+104.403,+98.131,+100.610,+100.446,+98.738,+104.173,+100.049,+98.625,+95.098,+100.466,+100.254,+102.793,+96.372,+99.152,+96.756,+101.236,+96.007,+96.942,+103.317,+103.504,+101.337,+97.005,+102.798,+98.895,+101.962,+100.405,+98.995,+100.167,+96.932,+98.660
0,84,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+104.068,+102.813,+99.993,+95.398,+95.786,+96.164,+98.823,+101.296,+101.162,+97.133,+104.049,+95.622,+98.193,+104.743,+104.871,+95.724,+95.100,+98.177,+101.187,+96.206,+100.695,+103.143,+98.371,+98.466,+99.828,+104.964,+100.671,+104.633,+100.148,+103.309,+95.707,+95.561,+96.295,+95.232,+103.882,+104.688,+99.999,+102.588,+96.713,+104.826,+96.944,+103.631,+96.419,+96.867,+104.568,+99.479,+104.229,+96.284
0,85,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.631,+102.648,+96.470,+101.233,+96.968,+96.387,+96.129,+97.529,+104.330,+104.172,+102.654,+97.692,+97.202,+101.527,+96.566,+101.409,+97.400,+102.445,+95.638,+100.449,+96.504,+95.067,+95.009,+96.985,+96.826,+95.140,+96.083,+96.516,+104.499,+95.623,+99.793,+104.608,+103.308,+97.636,+101.875,+97.034,+99.066,+103.383,+97.938,+95.212,+99.449,+95.301,+95.077,+100.063,+98.166,+103.693,+96.426,+104.352
0,86,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.936,+99.996,+99.582,+96.551,+95.642,+97.787,+97.749,+100.477,+98.327,+104.086,+99.715,+102.116,+100.965,+95.221,+102.682,+95.739,+98.379,+99.644,+97.784,+95.401,+103.192,+101.738,+100.678,+103.459,+100.924,+103.823,+103.056,+95.392,+104.794,+99.515,+95.698,+102.976,+101.257,+101.479,+98.726,+95.702,+101.031,+101.826,+103.729,+99.871,+104.027,+100.627,+99.525,+102.218,+97.547,+96.726,+96.221,+103.888
0,87,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.792,+95.690,+102.710,+98.742,+102.663,+101.306,+99.018,+101.344,+96.634,+103.910,+95.469,+95.639,+100.614,+96.860,+99.491,+99.154,+97.655,+97.239,+102.249,+95.070,+101.904,+104.599,+95.799,+103.685,+100.569,+101.774,+97.217,+98.582,+102.579,+96.313,+101.550,+97.244,+98.256,+99.436,+102.674,+102.964,+101.213,+101.511,+96.338,+99.197,+103.177,+102.714,+97.641,+100.046,+103.428,+96.952,+96.419,+95.671
0,88,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+101.769,+95.573,+95.834,+104.456,+98.352,+103.561,+100.529,+101.402,+97.852,+98.879,+102.524,+98.211,+97.629,+95.662,+99.425,+96.276,+97.261,+95.473,+99.490,+98.269,+97.348,+99.897,+97.942,+99.661,+101.191,+98.461,+100.069,+101.604,+96.625,+100.606,+102.038,+102.773,+96.637,+95.311,+100.525,+103.187,+102.853,+96.710,+96.073,+100.793,+95.437,+101.150,+104.637,+103.471,+103.239,+96.155,+99.136,+103.038
0,89,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.377,+103.035,+97.624,+104.741,+103.112,+99.813,+101.073,+95.183,+104.280,+104.266,+104.246,+97.177,+100.652,+103.707,+103.341,+103.314,+103.179,+100.823,+97.996,+101.308,+95.332,+98.577,+99.739,+99.331,+104.372,+96.302,+98.512,+103.691,+95.549,+102.862,+95.055,+104.088,+95.245,+102.570,+100.366,+97.423,+95.420,+96.033,+97.551,+103.468,+95.447,+98.336,+95.037,+104.951,+99.524,+98.359,+103.345,+96.875
0,90,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+101.674,+103.052,+97.360,+104.681,+103.446,+98.076,+99.698,+102.911,+103.430,+103.733,+104.054,+104.586,+101.857,+102.348,+97.688,+101.289,+99.735,+100.696,+103.459,+98.869,+102.394,+97.907,+101.793,+100.219,+102.157,+96.969,+99.904,+104.371,+102.314,+99.633,+104.691,+104.678,+104.221,+101.466,+99.072,+100.184,+97.579,+102.865,+100.406,+95.617,+95.797,+103.101,+97.532,+98.238,+101.424,+102.942,+99.969,+103.317
0,91,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+104.544,+98.858,+100.612,+104.152,+104.632,+98.421,+99.119,+95.305,+101.231,+103.362,+99.913,+97.445,+104.177,+102.977,+100.130,+104.689,+97.795,+101.436,+101.944,+103.652,+97.634,+99.963,+101.601,+99.685,+98.434,+97.407,+104.787,+103.236,+100.815,+98.788,+102.420,+96.621,+104.954,+97.726,+96.614,+101.811,+102.772,+98.371,+96.257,+102.271,+96.506,+104.973,+104.648,+96.443,+104.327,+96.064,+95.407,+104.864
0,92,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+100.169,+99.614,+100.104,+95.521,+96.300,+104.410,+100.832,+96.214,+96.684,+102.683,+100.456,+96.752,+102.397,+102.072,+101.152,+96.745,+100.925,+95.009,+103.813,+103.174,+104.377,+95.667,+99.854,+101.392,+95.528,+100.637,+99.772,+98.118,+103.239,+103.190,+96.050,+95.385,+95.506,+99.871,+95.402,+104.094,+95.828,+100.535,+98.862,+98.100,+103.701,+97.133,+101.942,+98.992,+103.638,+97.350,+103.615,+100.281
0,93,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+101.172,+100.376,+102.817,+102.141,+95.291,+96.526,+97.384,+98.248,+99.522,+98.946,+97.464,+101.283,+101.840,+97.681,+104.755,+98.362,+97.047,+97.945,+96.483,+104.131,+96.939,+103.746,+102.155,+102.895,+96.962,+100.852,+102.817,+95.554,+99.465,+103.609,+98.584,+104.012,+98.289,+100.345,+96.681,+102.708,+96.053,+101.382,+101.077,+100.841,+99.871,+103.057,+103.473,+98.634,+96.110,+100.197,+102.858,+95.846
0,94,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+104.968,+100.874,+100.431,+100.049,+104.906,+99.304,+98.591,+99.028,+98.223,+100.487,+99.842,+102.119,+104.556,+99.082,+102.717,+101.324,+102.464,+99.805,+101.498,+104.814,+98.124,+95.155,+95.860,+98.960,+96.234,+100.510,+98.270,+101.553,+104.489,+95.174,+102.702,+99.207,+98.192,+103.446,+99.723,+98.275,+97.779,+99.655,+104.300,+100.953,+103.806,+98.048,+102.616,+95.419,+98.101,+96.337,+102.128,+95.058
0,95,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+103.668,+101.411,+95.863,+100.476,+98.200,+95.077,+96.396,+101.532,+101.537,+99.946,+102.111,+102.142,+96.740,+103.972,+99.040,+97.421,+98.388,+101.399,+100.870,+96.697,+98.846,+102.905,+95.783,+100.756,+101.365,+102.906,+102.268,+102.106,+103.548,+98.788,+99.871,+96.458,+98.045,+103.812,+98.170,+100.943,+100.436,+101.744,+95.339,+96.521,+95.420,+100.689,+99.811,+99.027,+101.004,+101.088,+98.641,+99.235
0,96,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+97.662,+98.410,+98.987,+102.892,+99.768,+100.343,+95.819,+103.007,+95.024,+104.790,+96.915,+98.929,+100.954,+95.630,+99.889,+98.514,+104.021,+101.046,+101.804,+103.643,+98.046,+100.049,+95.416,+103.271,+99.779,+98.170,+103.497,+99.173,+97.824,+99.139,+104.450,+100.570,+95.159,+103.456,+96.673,+95.938,+100.116,+104.771,+95.155,+98.207,+98.707,+98.975,+104.832,+104.424,+100.526,+98.262,+103.698,+96.291
0,97,+21.901,+20.623,+15.067,+26.428,+2.237,+24.586,+22.431,+22.098,+24.380,+13.411,+17.415,+30.978,+27.775,+33.636,+5.234,+15.669,+10.992,+33.503,+23.566,+29.214,+26.417,+26.442,+18.621,+25.373,+12.605,+6.366,+15.293,+41.823,+32.421,+35.893,+26.047,+38.434,+17.150,+19.390,+28.707,+17.707,+44.782,+23.883,+20.218,+25.265,+19.202,+9.680,+35.278,+19.150,+15.056,+12.903,+2.297,+43.061,+95.689,+98.217,+103.328,+100.624,+98.358,+99.893,+104.837,+102.148,+101.598,+96.796,+104.077,+96.155,+96.260,+96.661,+98.919,+95.753,+102.133,+103.212,+99.420,+96.044,+95.795,+95.138,+100.389,+95.166,+97.667,+99.756,+100.504,+96.275,+96.455,+102.640,+98.845,+97.490,+103.046,+96.822,+95.009,+103.886,+100.818,+96.776,+100.215,+95.593,+101.652,+100.997,+95.442,+97.893,+102.915,+104.758,+98.779,+101.875
