game,day,buyerGD_0.value,buyerGD_1.value,buyerGD_2.value,buyerGD_3.value,buyerGD_4.value,buyerRE_0.value,buyerRE_1.value,buyerRE_2.value,buyerRE_3.value,buyerRE_4.value,buyerZIC_0.value,buyerZIC_1.value,buyerZIC_2.value,buyerZIC_3.value,buyerZIC_4.value,buyerZIP_0.value,buyerZIP_1.value,buyerZIP_2.value,buyerZIP_3.value,buyerZIP_4.value,sellerGD_0.value,sellerGD_1.value,sellerGD_2.value,sellerGD_3.value,sellerGD_4.value,sellerRE_0.value,sellerRE_1.value,sellerRE_2.value,sellerRE_3.value,sellerRE_4.value,sellerZIC_0.value,sellerZIC_1.value,sellerZIC_2.value,sellerZIC_3.value,sellerZIC_4.value,sellerZIP_0.value,sellerZIP_1.value,sellerZIP_2.value,sellerZIP_3.value,sellerZIP_4.value
0,1833,+103.952,+98.481,+102.074,+100.505,+105.146,+101.873,+101.077,+101.454,+103.397,+100.418,+101.579,+99.706,+99.809,+101.540,+102.453,+98.111,+106.058,+100.399,+100.101,+98.180,+104.173,+98.158,+104.108,+100.910,+97.050,+101.500,+104.969,+98.593,+100.686,+102.751,+103.784,+96.082,+103.684,+103.732,+99.671,+102.110,+103.348,+101.964,+99.552,+103.746
0,1834,+103.022,+97.529,+100.636,+100.302,+99.341,+101.371,+101.832,+101.407,+100.441,+100.204,+102.512,+99.681,+98.732,+101.553,+104.682,+101.146,+105.547,+102.488,+103.407,+96.190,+96.321,+96.430,+98.863,+100.207,+99.254,+97.555,+100.958,+96.809,+96.668,+100.010,+101.810,+95.907,+101.743,+100.985,+95.084,+97.464,+101.126,+103.893,+95.737,+100.823
0,1835,+97.697,+98.818,+102.804,+105.010,+100.677,+101.939,+99.642,+98.234,+103.470,+97.920,+104.308,+98.499,+104.304,+101.564,+103.633,+95.262,+101.402,+100.152,+100.869,+103.579,+95.021,+95.985,+100.682,+96.833,+102.212,+100.563,+97.062,+97.125,+96.588,+98.290,+98.065,+99.521,+96.292,+104.760,+103.307,+100.555,+101.830,+97.462,+95.809,+101.410
0,1836,+103.032,+101.014,+104.351,+103.123,+101.795,+104.689,+103.087,+98.139,+102.816,+104.162,+102.046,+102.283,+96.231,+105.311,+99.297,+100.456,+99.182,+99.636,+101.019,+102.539,+103.982,+98.804,+98.213,+95.864,+100.829,+97.359,+95.692,+104.151,+103.291,+104.899,+99.406,+97.812,+95.241,+95.640,+103.997,+95.477,+103.383,+104.847,+99.699,+97.923
0,1837,+98.517,+101.936,+99.564,+106.539,+100.183,+100.432,+100.998,+104.087,+103.967,+108.499,+99.317,+104.492,+100.778,+100.499,+105.127,+102.931,+105.008,+96.674,+99.306,+104.266,+97.274,+101.744,+100.319,+99.987,+104.836,+103.210,+101.056,+99.257,+100.214,+102.017,+100.532,+102.494,+104.012,+97.807,+100.349,+100.932,+101.933,+102.236,+97.468,+102.528
0,1838,+97.620,+103.332,+101.212,+101.833,+105.768,+104.792,+103.749,+106.695,+98.826,+102.702,+101.069,+101.327,+101.611,+102.136,+102.618,+100.225,+96.472,+100.382,+102.243,+100.161,+103.267,+101.297,+101.428,+96.043,+95.174,+100.957,+97.107,+95.259,+98.690,+102.191,+99.071,+96.650,+104.106,+103.675,+100.721,+98.661,+99.610,+96.029,+99.365,+97.844
0,1839,+100.790,+101.339,+101.946,+101.953,+105.107,+100.207,+100.549,+100.490,+101.061,+104.644,+100.482,+102.314,+98.665,+103.049,+100.100,+101.134,+107.218,+100.118,+100.287,+102.284,+98.331,+98.062,+100.248,+104.960,+99.673,+99.668,+97.346,+98.572,+98.712,+96.395,+101.910,+102.713,+95.447,+95.835,+99.159,+97.211,+104.056,+95.637,+104.170,+99.632
0,1840,+104.429,+101.444,+103.394,+104.471,+101.889,+103.994,+104.398,+98.638,+101.524,+101.623,+100.568,+103.228,+100.163,+100.312,+102.121,+99.434,+101.339,+101.359,+101.451,+106.445,+104.377,+102.448,+102.661,+99.190,+101.473,+95.087,+104.066,+96.196,+100.667,+102.939,+102.411,+102.933,+103.342,+101.076,+103.790,+96.160,+103.234,+96.093,+99.457,+97.287
0,1841,+102.871,+99.518,+105.292,+102.151,+97.844,+103.380,+101.823,+100.594,+102.736,+95.394,+100.854,+97.477,+103.315,+102.633,+99.025,+95.956,+102.445,+102.506,+102.186,+103.741,+101.357,+103.468,+99.988,+103.870,+100.159,+95.690,+101.675,+97.095,+97.748,+101.625,+95.866,+97.622,+96.454,+102.170,+102.148,+95.968,+95.829,+100.364,+96.439,+98.407
0,1842,+103.057,+105.375,+102.819,+103.415,+100.672,+96.397,+100.782,+104.235,+103.834,+100.847,+99.492,+102.913,+101.891,+102.061,+103.750,+106.763,+98.514,+102.531,+100.147,+104.921,+101.503,+98.888,+99.774,+99.609,+98.855,+98.982,+100.466,+97.073,+97.191,+100.521,+96.874,+98.119,+96.804,+98.804,+103.343,+96.589,+98.713,+104.825,+100.412,+95.870
